sample,metabolite,communication_score,z_score,p_value,fdr,n_gene_pairs,Disease Label,Patient_ID,General Categorization
V11Y24-010_B,Sodium_calcium_potassium exchange,90.51642162691934,1.9102444118835757,0.028050875665839692,0.03960123623412662,3,Adjacent,110748,Normal
V11Y24-010_B,Prostaglandins,55.26431907348574,1.8461135066876366,0.032437863044514854,0.045203731726549734,1,Adjacent,110748,Normal
V11Y24-010_B,Eicosanoid,55.26431907348574,1.8461135066876366,0.032437863044514854,0.045203731726549734,1,Adjacent,110748,Normal
V11Y24-010_B,Leukotriene C4,52.065149898297676,1.7392447435596572,0.040995861108918064,0.05676349999696347,1,Adjacent,110748,Normal
V11Y24-010_B,Sodium_hydrogen exchange,78.8289967666067,1.6785977447819949,0.046615233196932095,0.0638176673473616,3,Adjacent,110748,Normal
V11Y24-010_B,Kynurenine,77.49278209230121,1.677919149119253,0.04668144185594044,0.0638176673473616,3,Adjacent,110748,Normal
V11Y24-010_B,Thiamine,96.29408851474743,1.6533585197642426,0.04912895979915801,0.06674122840640333,6,Adjacent,110748,Normal
V11Y24-010_B,Nucleobases,44.25521899613746,1.478352740066349,0.06965669401487522,0.09403653692008154,1,Adjacent,110748,Normal
V11Y24-010_B,all-trans-Retinoic acid,64.47631935005005,1.4308762470794627,0.07623284285823538,0.10227511836881269,3,Adjacent,110748,Normal
V11Y24-010_B,Cobalt,63.91653285294666,1.4207571550844416,0.07769368514385827,0.10359158019181103,3,Adjacent,110748,Normal
V11Y24-010_B,Pentadecanoic acid,42.121677530491,1.4070814427294427,0.07970162008146725,0.10433666628846623,1,Adjacent,110748,Normal
V11Y24-010_B,Heptadecanoic acid,42.121677530491,1.4070814427294427,0.07970162008146725,0.10433666628846623,1,Adjacent,110748,Normal
V11Y24-010_B,Arachidic acid,42.121677530491,1.4070814427294427,0.07970162008146725,0.10433666628846623,1,Adjacent,110748,Normal
V11Y24-010_B,Manganese,77.65319308805763,1.3617957364949673,0.086631178738176,0.11228880979111505,6,Adjacent,110748,Normal
V11Y24-010_B,Carnosine,40.73102418396998,1.3606264430266681,0.08681588534776025,0.11228880979111505,1,Adjacent,110748,Normal
V11Y24-010_B,L-Carnitine,69.79824443545571,1.2356584698420399,0.10829277044230434,0.13923356199724843,6,Adjacent,110748,Normal
V11Y24-010_B,L-Tryptophan,67.42589643555945,1.1742393381782925,0.12014958670092879,0.15356396880118708,6,Adjacent,110748,Normal
V11Y24-010_B,Nickel,33.10107308615956,1.105746693973686,0.1344180866385306,0.16979126733288077,1,Adjacent,110748,Normal
V11Y24-010_B,Barium,33.10107308615956,1.105746693973686,0.1344180866385306,0.16979126733288077,1,Adjacent,110748,Normal
V11Y24-010_B,L-Homoserine,31.46395003103126,1.0510583338373154,0.14661589950234466,0.1841222923982933,1,Adjacent,110748,Normal
V11Y24-010_B,Acetyl-L-Carnitine,30.71974659494991,1.02619809782778,0.15239910890427155,0.1902786562041772,1,Adjacent,110748,Normal
V11Y24-010_B,Elaidic acid,26.892962227237078,0.898363747801287,0.18449582846294538,0.22642669856816025,1,Adjacent,110748,Normal
V11Y24-010_B,Tetracosanoic acid,26.892962227237078,0.898363747801287,0.18449582846294538,0.22642669856816025,1,Adjacent,110748,Normal
V11Y24-010_B,Palmitoleic acid,26.892962227237078,0.898363747801287,0.18449582846294538,0.22642669856816025,1,Adjacent,110748,Normal
V11Y24-010_B,Biotin,24.60499607130589,0.8219338687378673,0.2055572678522391,0.25084954720951214,1,Adjacent,110748,Normal
V11Y24-010_B,Cadmium,35.499134145358525,0.8045832327383765,0.2105301105449982,0.25547474088606525,3,Adjacent,110748,Normal
V11Y24-010_B,Hydroxycelecoxib,21.983160650865287,0.7343510329564046,0.23136741120240567,0.2791919598867018,1,Adjacent,110748,Normal
V11Y24-010_B,Triiodothyronine,20.77659504066194,0.6940455138249859,0.24382683325625903,0.2893769010074283,1,Adjacent,110748,Normal
V11Y24-010_B,Liothyronine,20.77659504066194,0.6940455138249859,0.24382683325625903,0.2893769010074283,1,Adjacent,110748,Normal
V11Y24-010_B,Thyroxine,20.77659504066194,0.6940455138249859,0.24382683325625903,0.2893769010074283,1,Adjacent,110748,Normal
V11Y24-010_B,Neurotransmitter,22.088761109088416,0.496978256043023,0.30960219245521203,0.3654320960127093,3,Adjacent,110748,Normal
V11Y24-010_B,Estrone sulfate,14.584811864206628,0.4872079965231655,0.31305546953607144,0.3674998990206056,1,Adjacent,110748,Normal
V11Y24-010_B,ADP,20.66786257213627,0.4728285163880829,0.3181677637703608,0.3714823620237726,3,Adjacent,110748,Normal
V11Y24-010_B,Fusidic Acid,10.707215198172637,0.3576762534624473,0.36029280300302563,0.4161670879607141,1,Adjacent,110748,Normal
V11Y24-010_B,Bilirubin,10.707215198172637,0.3576762534624473,0.36029280300302563,0.4161670879607141,1,Adjacent,110748,Normal
V11Y24-010_B,L-Aspartate,14.94300768035694,0.34053932211169924,0.3667252077742898,0.4213438557406734,3,Adjacent,110748,Normal
V11Y24-010_B,Malic acid,9.237058812020717,0.30856544187696117,0.37882605610048486,0.425884786231547,1,Adjacent,110748,Normal
